"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr1",87794360,87794760,401,"*","Gm19582",0.552482525901176,0.993412211891505,0.206373022616316,"Gain",-12339,"Intron (NM_177646/227333, intron 1 of 29)",4.32544978509739,3.85826591886766,4.67778431295312
"chr17",52469561,52469961,401,"*","Gm19585",0.0374653478566033,0.999511467435947,0.904767941996828,"Gain",13244,"Exon (NR_155494/100503190, exon 4 of 4)",6.43769100480176,6.27936432240491,6.58034783688383
"chr1",88477651,88478051,401,"*","Gm19589",-0.320040590281795,0.996794395859232,0.369760473228052,"Loss",-1188,"Promoter (1-2kb)",5.37081632963869,5.39929902242099,5.34175996684669
"chr12",110452304,110452704,401,"*","Gm19605",0.290793501955216,0.996794395859232,0.339225058373986,"Gain",0,"Promoter (<=1kb)",6.77064882451814,6.46686415195887,7.02145959993233
"chr5",91430810,91431210,401,"*","Gm19619",-0.511239463945598,0.993412211891505,0.195145147031045,"Loss",0,"Promoter (<=1kb)",4.78369431891709,4.90335417074168,4.65320463864756
"chr16",29796672,29797072,401,"*","Gm1968",-0.0351493614089194,0.999511467435947,0.935321994384585,"Loss",870,"Promoter (<=1kb)",4.28711875468263,4.16858601848105,4.39664783387514
"chr17",83408531,83408931,401,"*","Gm19689",0.453656326828921,0.993588564713271,0.276750141577431,"Gain",-22877,"Distal Intergenic",4.53520888648697,4.13095874069205,4.8506256392246
"chr17",84468549,84468949,401,"*","Gm19696",-0.202988215393542,0.996794395859232,0.624874817525858,"Loss",-4693,"Exon (NR_166901/105246339, exon 6 of 6)",4.49862185004257,4.46863289632056,4.52800010355568
"chr1",136611571,136611971,401,"*","Gm19705",0.164179842048722,0.996794395859232,0.648600307424413,"Gain",204,"Promoter (<=1kb)",5.33672244393197,5.10683232661193,5.53496533293827
"chr3",89907173,89907573,401,"*","Gm19710",-0.477254413870664,0.99184698078204,0.160412533589236,"Loss",1106,"Promoter (1-2kb)",5.71038743343583,5.81384483627005,5.59893387056644
"chr16",49782611,49783011,401,"*","Gm19723",-0.346823213730283,0.993588564713271,0.305124989094511,"Loss",6418,"Distal Intergenic",5.74940239654376,5.79086422108695,5.7067136468138
"chr17",95142141,95142541,401,"*","Gm1976",0.250840624740503,0.996794395859232,0.344501131680203,"Gain",0,"Promoter (<=1kb)",7.914331336857,7.63430619400106,8.14873864423224
"chr7",101196848,101197248,401,"*","Gm19765",0.212006027533991,0.996794395859232,0.512588424099764,"Gain",0,"Promoter (<=1kb)",6.12621707713467,5.86875225183698,6.34461802114725
"chr18",38846354,38846754,401,"*","Gm19774",-0.0827951000780125,0.998167634057098,0.790831961733891,"Loss",-622,"Promoter (<=1kb)",6.45919005450881,6.36609171815954,6.54664312976903
"chr7",28480710,28481110,401,"*","Gm19897",0.237262870623929,0.996794395859232,0.473874970792027,"Gain",0,"Promoter (<=1kb)",5.93675881328029,5.66448516568556,6.16571465355503
"chr8",91539401,91539801,401,"*","Gm19935",-0.549058207462807,0.993412211891505,0.251137606738299,"Loss",4220,"Distal Intergenic",3.90822151190634,4.04603696176634,3.75583708382756
"chr12",99607622,99608022,401,"*","Gm19951",-0.184946180818892,0.996794395859232,0.529088321847893,"Loss",-1333,"Promoter (1-2kb)",7.04866806994065,7.00896463934692,7.08730805054722
"chr12",56288529,56288929,401,"*","Gm19990",-0.619899430106205,0.974465247970195,0.116696596207835,"Loss",-11099,"Distal Intergenic",4.78026884648097,4.94877025636822,4.58945203885029
"chr12",101872089,101872489,401,"*","Gm20036",0.303551351043411,0.996794395859232,0.435882530766135,"Gain",-6437,"Intron (NM_028446/109181, intron 1 of 20)",4.89492783117159,4.5829742328593,5.15127405341697
"chr17",52210965,52211365,401,"*","Gm20098",0.199316046516746,0.996794395859232,0.574343693581312,"Gain",21210,"Intron (NR_045095/100504169, intron 1 of 2)",5.43846190395563,5.18826779515808,5.65161220833646
"chr10",99451641,99452041,401,"*","Gm20110",-0.141925455933821,0.996794395859232,0.701065098064034,"Loss",6608,"Intron (NR_038019/100504202, intron 1 of 2)",5.15659691739796,5.09480788094557,5.21584792652531
"chr10",16897911,16898311,401,"*","Gm20125",-0.565659583185192,0.99184698078204,0.156800716344232,"Loss",73219,"Intron (NR_038020/100504235, intron 1 of 8)",4.71708832542404,4.86150206334769,4.55659421737223
"chr10",19043518,19043918,401,"*","Gm20139",-0.0225870154491639,0.999511467435947,0.954476658186852,"Loss",532,"Promoter (<=1kb)",4.77277352751882,4.64737411027405,4.88813949610186
"chr1",58691671,58692071,401,"*","Gm20257",0.140730931769031,0.996794395859232,0.661688361314534,"Gain",0,"Promoter (<=1kb)",6.17268943559699,5.95634242390028,6.36078377363079
"chr1",101829815,101830215,401,"*","Gm20268",0.230001877189531,0.996794395859232,0.401971862715304,"Gain",746322,"Distal Intergenic",7.64328769417185,7.37547517001312,7.86908339439544
"chr12",44268498,44268898,401,"*","Gm2027",0.076456622552197,0.99938667979736,0.836285032625464,"Gain",359,"Promoter (<=1kb)",5.16436224205958,4.98426090053825,5.32445503923804
"chr16",26546863,26547263,401,"*","Gm20319",-0.529213201238878,0.974465247970195,0.11656421351314,"Loss",26989,"Exon (NR_152416/16180, exon 13 of 13)",5.78553870279294,5.91286344573575,5.6458795975918
"chr15",82783512,82783912,401,"*","Gm20324",-0.196569757418446,0.996794395859232,0.534092728329691,"Loss",231,"Promoter (<=1kb)",6.33044895506412,6.29676795491882,6.36336154733772
"chr12",80985442,80985842,401,"*","Gm20337",-0.106527295768376,0.997059226673441,0.74514735782883,"Loss",6331,"Distal Intergenic",5.98878896153393,5.90829884114239,6.06502472904337
"chr9",62251921,62252321,401,"*","Gm20346",0.495301082431071,0.977936951651473,0.123326210699914,"Gain",0,"Promoter (<=1kb)",6.26930198455454,5.84008109756642,6.59967366009505
"chr6",81963913,81964313,401,"*","Gm20383",0.887633845443273,0.639242530746027,0.00613912901204736,"Gain",2611,"Promoter (2-3kb)",6.31384400381456,5.62536664276616,6.77798067874406
"chr17",91105101,91105501,401,"*","Gm20491",-0.665519087629106,0.817252193971151,0.0225707887843479,"Loss",-4197,"Intron (NM_001346957/18189, intron 3 of 18)",7.13780024010828,7.32512628624121,6.92246949261043
"chr17",35345215,35345615,401,"*","Gm20522",0.356993214783413,0.993588564713271,0.30297243744573,"Gain",0,"Promoter (<=1kb)",5.63191982278545,5.28803436752616,5.90940898167465
"chr18",75486526,75486926,401,"*","Gm20544",0.0098187587498437,0.999511467435947,0.981583159314203,"Gain",13233,"Distal Intergenic",4.35190926231253,4.20875633911529,4.48213113690245
"chr10",53401470,53401870,401,"*","Gm20597",-0.102748789658062,0.996794395859232,0.721776966519964,"Loss",-6385,"Distal Intergenic",7.21300502694724,7.13045808196748,7.2910833947985
"chr5",137626894,137627294,401,"*","Gm20605",0.286731901802412,0.993412211891505,0.260084229068684,"Gain",-91,"Promoter (<=1kb)",8.26760936488085,7.96637194674894,8.51668327028816
"chr10",71142018,71142418,401,"*","Gm20609",0.400733204805511,0.993412211891505,0.231524074435256,"Gain",-4157,"Distal Intergenic",5.88689509037411,5.51638570773629,6.18143133776527
"chr1",185188448,185188848,401,"*","Gm2061",-0.51307176634188,0.993412211891505,0.179355415188039,"Loss",-683,"Promoter (<=1kb)",4.96967422436186,5.09003239487856,4.83835357215204
"chr10",60887946,60888346,401,"*","Gm20611",-0.257013862815071,0.996794395859232,0.590721587413192,"Loss",20864,"Distal Intergenic",3.90871067899423,3.90656635198614,3.91085182354532
"chr6",6270523,6270923,401,"*","Gm20619",0.18402737808274,0.996794395859232,0.625368236675579,"Gain",21864,"Intron (NR_136906/101056138, intron 1 of 2)",5.07112273634876,4.82971571849018,5.27786608385429
"chr6",4811403,4811803,401,"*","Gm20714",0.200276611905638,0.996794395859232,0.599566238684533,"Gain",4525,"Exon (NR_157243/102637299, exon 3 of 4)",5.0008536478239,4.74998722502607,5.21449138756428
"chr2",168072271,168072671,401,"*","Gm20716",-0.033080201876156,0.999511467435947,0.914860114034443,"Loss",0,"Promoter (<=1kb)",6.55484272809962,6.43507954074905,6.66542151342501
"chr15",63370346,63370746,401,"*","Gm20740",-0.533468710789413,0.991672185494928,0.153027151574504,"Loss",-18889,"Distal Intergenic",5.10139058366393,5.2309766617676,4.95900573052096
"chr1",164698303,164698703,401,"*","Gm20743",-0.447296099623607,0.993412211891505,0.187776844797925,"Loss",7613,"Exon (NR_040303/433374, exon 5 of 5)",5.72140521594715,5.8108904566069,5.62600032640214
"chr9",67922356,67922756,401,"*","Gm20745",0.121141878458126,0.999018447815843,0.8010246294172,"Gain",10240,"Distal Intergenic",3.90430742156482,3.69864864395898,4.08427365020529
"chr3",52837658,52838058,401,"*","Gm20750",0.130186963764258,0.996794395859232,0.701659313934819,"Gain",-2571,"Promoter (2-3kb)",5.7341826635572,5.5237990169478,5.91775510380353
"chr13",43879186,43879586,401,"*","Gm20751",0.72496617748781,0.93078869635843,0.0742566111026568,"Gain",8919,"Distal Intergenic",4.7543070694066,4.17464998072853,5.16668452832319
"chr1",106099009,106099409,401,"*","Gm20753",0.36211268347031,0.983974465882248,0.134209038541158,"Gain",0,"Promoter (<=1kb)",8.73525426392109,8.3887571032426,9.01443863306835
"chr3",38010754,38011154,401,"*","Gm20755",0.362396754101495,0.993588564713271,0.302251460746327,"Gain",57792,"Intron (NR_040559/626410, intron 2 of 3)",5.53547097567564,5.18826779515808,5.81511274137605
"chr6",26199067,26199467,401,"*","Gm20756",-0.696812549646965,0.990004332302538,0.14895113557025,"Loss",267642,"Distal Intergenic",3.88300908015096,4.08603962567243,3.64665203996983
"chr10",111689535,111689935,401,"*","Gm20758",-0.474600460816209,0.993588564713271,0.289360676543547,"Loss",20346,"Distal Intergenic",4.14223865831294,4.24547840057018,4.03103767816854
"chr11",85998061,85998461,401,"*","Gm20759",-0.011465027291004,0.999511467435947,0.98097264357026,"Loss",-82885,"Intron (NM_178309/237911, intron 16 of 19)",3.88915540370975,3.7577372176448,4.00959548961692
"chr4",34323126,34323526,401,"*","Gm20764",-0.437334883507683,0.996794395859232,0.353885041791011,"Loss",-2225,"Promoter (2-3kb)",3.96003498757412,4.04603696176634,3.86857944621396
"chr9",83274085,83274485,401,"*","Gm2087",-0.060600959216792,0.999511467435947,0.891329681229386,"Loss",-39115,"Intron (NM_029434/75782, intron 7 of 7)",4.18587175221622,4.08111312650864,4.28353578014002
"chr15",4025231,4025631,401,"*","Gm2093",-0.0222523513451379,0.999511467435947,0.923312278386184,"Loss",0,"Promoter (<=1kb)",9.11053951412191,8.98490302823954,9.22610608256483
"chr17",95172098,95172498,401,"*","Gm20939",0.0640632548224323,0.999039254672971,0.801248746100734,"Gain",0,"Promoter (<=1kb)",8.24691734352356,8.07386654464991,8.40141620787283
"chr5",65057549,65057949,401,"*","Gm21011",-0.306468703037941,0.996794395859232,0.376423224741705,"Loss",3591,"Intron (NR_165464/100534279, intron 2 of 2)",5.56756729281712,5.58929965657528,5.5455025453529
"chr7",79724596,79724996,401,"*","Gm21057",-0.187874021599076,0.996794395859232,0.485588062609784,"Loss",9,"Promoter (<=1kb)",7.76288426995647,7.72465041840069,7.80013096499763
"chr9",83573405,83573805,401,"*","Gm2109",0.0718484149893842,0.99938667979736,0.837000150445162,"Gain",0,"Promoter (<=1kb)",5.53681167563898,5.35933344234071,5.69482901076847
"chr5",15755151,15755551,401,"*","Gm21190",0.172258824071088,0.998167634057098,0.788550034050526,"Gain",-20931,"Distal Intergenic",3.04364918389256,2.80787306783949,3.24625117841261
"chr4",124551166,124551566,401,"*","Gm2164",0.0857675361038419,0.999041222204548,0.802295815927819,"Gain",0,"Promoter (<=1kb)",5.67648672025796,5.49121832368331,5.84064811217495
"chr18",80589179,80589579,401,"*","Gm2176",-0.288873322302813,0.996794395859232,0.452846172851796,"Loss",-1418,"Promoter (1-2kb)",4.92352748131284,4.93676398590963,4.91016840841386
"chr6",149467317,149467717,401,"*","Gm21814",0.12659087628559,0.996794395859232,0.629488102382428,"Gain",0,"Promoter (<=1kb)",7.9944568300143,7.7862544427614,8.17636703217235
"chr16",10715195,10715595,401,"*","Gm21859",-0.210761251917362,0.996794395859232,0.453931536274147,"Loss",17066,"Distal Intergenic",7.41721793304559,7.39070486716191,7.44325253591528
"chr19",4861551,4861951,401,"*","Gm21992",0.322796924251087,0.993412211891505,0.243788934400849,"Gain",0,"Promoter (<=1kb)",7.58710042216949,7.26426644020245,7.85073843686714
"chr14",19635171,19635571,401,"*","Gm2237",-0.939263387979231,0.970233625590297,0.110617298833192,"Loss",295,"Promoter (<=1kb)",3.29176961263185,3.5952275790279,2.90699970799941
"chr15",6653211,6653611,401,"*","Gm2245",-0.348898715866441,0.993412211891505,0.209771397105962,"Loss",30173,"Intron (NM_001278269/23880, intron 2 of 16)",7.5069917569379,7.54919311960627,7.46351863574343
"chr7",58972514,58972914,401,"*","Gm22496",-0.402000324483249,0.994852396256198,0.318145701575663,"Loss",24258,"Intron (NR_146211/52480, intron 166 of 171)",4.65492853466906,4.72348759082899,4.58294818734036
"chr5",149182786,149183186,401,"*","Gm24105",0.196148274759882,0.996794395859232,0.507063409199285,"Gain",1865,"Promoter (1-2kb)",7.02798977016448,6.77984763825656,7.23964994146312
"chr13",54725937,54726337,401,"*","Gm24195",0.308986489255131,0.996794395859232,0.332162458194779,"Gain",0,"Promoter (<=1kb)",6.29417450967029,5.97943973661922,6.55239336439894
"chr7",141809263,141809663,401,"*","Gm2431",0.225697911476634,0.996794395859232,0.569446021102024,"Gain",2454,"Promoter (2-3kb)",4.79063701917191,4.52484104766021,5.01499875603391
"chr3",52646915,52647315,401,"*","Gm2447",0.635386313861307,0.989690937958985,0.147622564545558,"Gain",0,"Promoter (<=1kb)",4.32148184018657,3.80046900232536,4.70344910612377
"chr5",105543061,105543461,401,"*","Gm26519",0.481992030330605,0.993412211891505,0.175661258832264,"Gain",-5631,"Distal Intergenic",5.46721534198612,5.04598235914992,5.79284799632262
"chr12",3405094,3405494,401,"*","Gm26520",-0.357708099884376,0.996794395859232,0.357811011249297,"Loss",1659,"Promoter (1-2kb)",4.86532764503216,4.91243003160731,4.81663536370486
"chr18",31921941,31922341,401,"*","Gm26533",-0.111825832283402,0.996794395859232,0.68597040471591,"Loss",0,"Promoter (<=1kb)",7.5593506671707,7.4815808528183,7.63314178863524
"chr10",116494256,116494656,401,"*","Gm26579",-0.27807531258062,0.996794395859232,0.433451818136323,"Loss",-15840,"Distal Intergenic",5.40908396732855,5.41678109090731,5.40134555738087
"chr5",147336970,147337370,401,"*","Gm26597",0.602303831183442,0.889758009648548,0.0470993381475743,"Gain",0,"Promoter (<=1kb)",6.8715276322588,6.37421641469282,7.24065809236445
"chr12",111437615,111438015,401,"*","Gm266",-0.589995654893585,0.984150450474574,0.13531665856653,"Loss",14242,"Distal Intergenic",4.7875463827284,4.94277735364507,4.61357635187487
"chr7",28742884,28743284,401,"*","Gm26604",0.678832703017067,0.909949114428243,0.0596547987350919,"Gain",-27747,"Exon (NM_009109/20190, exon 84 of 106)",5.43682737648176,4.88870447320284,5.8330861985
"chr7",78730614,78731014,401,"*","Gm26633",0.277658886774202,0.996794395859232,0.598337327642294,"Gain",-27543,"Intron (NM_001361500/11595, intron 1 of 17)",3.614474692474,3.3170255013411,3.860955993463
"chr15",78753972,78754372,401,"*","Gm26634",-0.605150339871765,0.99184698078204,0.168406365650936,"Loss",-510,"Promoter (<=1kb)",4.23443431144162,4.39698675001926,4.05121321710859
"chr1",171264845,171265245,401,"*","Gm26641",0.0280783571233884,0.999511467435947,0.932127933480769,"Gain",0,"Promoter (<=1kb)",5.96551546087028,5.81236776292224,6.1039548042337
"chr18",5163116,5163516,401,"*","Gm26682",0.0649638231014518,0.999511467435947,0.852118454354829,"Gain",2215,"Promoter (2-3kb)",5.55437182236504,5.38073919466199,5.70933417165576
"chr1",164392362,164392762,401,"*","Gm26685",0.197929837112165,0.996794395859232,0.642955522352215,"Gain",61486,"Distal Intergenic",4.37825626088225,4.12851335812834,4.59107921588018
"chr13",40876373,40876773,401,"*","Gm26688",0.214647354398635,0.996794395859232,0.425492728918673,"Gain",-4511,"Exon (NM_011547/21418, exon 4 of 7)",7.79003405149183,7.53119294089913,8.00942378223214
"chr12",86941224,86941624,401,"*","Gm26698",0.0563585297456501,0.999511467435947,0.845172319023807,"Gain",-1883,"Promoter (1-2kb)",7.22403969326394,7.05525962916101,7.37512618217083
"chr10",80414217,80414617,401,"*","Gm26710",0.222789038615821,0.996794395859232,0.4613714349502,"Gain",259,"Promoter (<=1kb)",6.81862907616285,6.55496782275228,7.04146907907372
"chr1",34257417,34257817,401,"*","Gm26788",0.465991800174719,0.993588564713271,0.29779150466045,"Gain",-40172,"Exon (NM_001276764/13518, exon 56 of 103)",4.21928246285562,3.80696017917403,4.53957897211979
"chr9",122139635,122140035,401,"*","Gm26797",0.370954619540641,0.993588564713271,0.301048178644441,"Gain",0,"Promoter (<=1kb)",5.39943201069835,5.04695014154922,5.68248193310106
"chr12",99529689,99530089,401,"*","Gm26839",0.288476345920093,0.996794395859232,0.385995876068238,"Gain",-11,"Promoter (<=1kb)",5.9200071454805,5.61744636102338,6.16998404469412
"chr10",128481515,128481915,401,"*","Gm26876",0.689552705769085,0.979009093999811,0.127899408925259,"Gain",0,"Promoter (<=1kb)",4.20782761659348,3.65070784696147,4.60873962041424
"chr17",29678523,29678923,401,"*","Gm26885",0.148623886080157,0.99693667507943,0.742630031064817,"Gain",7989,"Intron (NR_168686/102640282, intron 3 of 3)",4.12916453016862,3.90784326820779,4.32100571633733
"chr19",22529515,22529915,401,"*","Gm27151",-0.0351493614089194,0.999511467435947,0.935321994384585,"Loss",-103569,"Intron (NM_001035239/226025, intron 1 of 24)",4.28711875468263,4.16858601848105,4.39664783387514
"chr8",88845101,88845501,401,"*","Gm2716",0.327769690354515,0.993412211891505,0.219376243086561,"Gain",0,"Promoter (<=1kb)",7.88096310701441,7.55516452434171,8.14657208126425
"chr9",32851676,32852076,401,"*","Gm27162",0.471148122994906,0.979009093999811,0.127674645066559,"Gain",-11414,"Distal Intergenic",6.65065496503898,6.236714511605,6.97192443177555
"chr9",72698980,72699380,401,"*","Gm27204",1.58043942127048,0.348618750657138,0.000631782347957564,"Gain",-12271,"Distal Intergenic",4.37986649977742,3.17199456420578,5.02795756747131
"chr12",105393610,105394010,401,"*","Gm2721",0.940849878878606,0.770204184058953,0.0157933228617479,"Gain",-23591,"Distal Intergenic",5.05015560778823,4.32309476500549,5.53131663614938
"chr9",73147495,73147895,401,"*","Gm27211",1.00738460690192,0.80052780014571,0.0202548442570175,"Gain",47735,"Intron (NR_166650/102636126, intron 3 of 3)",4.47682068894655,3.70129575761891,4.97846259418755
"chr9",83159809,83160209,401,"*","Gm27216",-0.0696762532937571,0.999511467435947,0.879687920497921,"Loss",-23247,"Distal Intergenic",4.05182047380553,3.95200879689509,4.14517133782968
"chr17",52907870,52908270,401,"*","Gm27217",0.554477723232275,0.99184698078204,0.163704926324482,"Gain",1418,"Promoter (1-2kb)",4.82362243249539,4.35583028792909,5.17630151595475
"chr9",80160501,80160901,401,"*","Gm27227",0.148883349752631,0.996794395859232,0.739487631631565,"Gain",11813,"Intron (NM_001039546/17920, intron 10 of 32)",4.1759598022748,3.95453916951018,4.36787560897268
"chr18",81454087,81454487,401,"*","Gm27239",-0.0381940094069139,0.999511467435947,0.906106863000908,"Loss",423416,"Distal Intergenic",6.09229008766051,5.97530334689535,6.20049791280785
"chr8",87804668,87805068,401,"*","Gm27246",0.079973111852084,0.999511467435947,0.866915671574688,"Gain",-23280,"Distal Intergenic",3.93342115767792,3.75117965970361,4.09520229773892
"chr7",63546565,63546965,401,"*","Gm27252",0.157230529094656,0.996794395859232,0.6030715716679,"Gain",433,"Promoter (<=1kb)",6.81168884984698,6.58596076568692,7.00683062337404
"chr13",53580528,53580928,401,"*","Gm2762",0.750309274685265,0.947466890914578,0.0868890992511378,"Gain",32803,"Intron (NR_037991/100040421, intron 4 of 7)",4.35782578097191,3.76036447670209,4.77907230884764
"chr7",48530664,48531064,401,"*","Gm2788",0.203326226089346,0.996794395859232,0.40830797421131,"Gain",0,"Promoter (<=1kb)",8.56378774053392,8.31155812290826,8.77841261059548
"chr2",119857842,119858242,401,"*","Gm28042",0.182710660906092,0.996794395859232,0.577255505415639,"Gain",0,"Promoter (<=1kb)",6.01407167706058,5.77359484289809,6.22013283556927
"chr17",29833598,29833998,401,"*","Gm28043",0.125839502667567,0.996794395859232,0.679001783267055,"Gain",0,"Promoter (<=1kb)",6.75053371834056,6.5427048639823,6.93215882366336
"chr8",10951106,10951506,401,"*","Gm2814",-0.269131674528765,0.996794395859232,0.330266284964582,"Loss",-555,"Promoter (<=1kb)",7.55788367773155,7.56080545851527,7.55495596767679
"chr1",52617420,52617820,401,"*","Gm28178",-0.168058161492613,0.996794395859232,0.635100306351108,"Loss",1631,"Promoter (1-2kb)",5.42549559936245,5.37726587137133,5.47216501420913
"chr13",52726453,52726853,401,"*","Gm2848",0.0524474299535672,0.999511467435947,0.845071712377417,"Gain",408,"Promoter (<=1kb)",7.80191443712882,7.63531361850787,7.95125265850609
"chr9",104250389,104250789,401,"*","Gm28548",1.08979372323395,0.832974837069492,0.0262303674559851,"Gain",11359,"Intron (NR_166651/102636046, intron 1 of 2)",4.01012291574769,3.17342530849869,4.53626807446214
"chr1",122121392,122121792,401,"*","Gm28590",-0.706056068689186,0.996794395859232,0.411271148869269,"Loss",-11082,"Distal Intergenic",2.24979517141656,2.46215731766062,2.00068701765381
"chr9",96399474,96399874,401,"*","Gm28729",0.901995275234364,0.878396207352692,0.0377422234904947,"Gain",7443,"Exon (NM_001370882/102635744, exon 4 of 11)",4.46420492120225,3.76299415323545,4.93403276108412
"chr1",23594844,23595244,401,"*","Gm28822",0.219603648872114,0.996794395859232,0.527931424377836,"Gain",-18424,"Distal Intergenic",5.58655900237821,5.32457183738683,5.8082029288492
"chr17",7095205,7095605,401,"*","Gm2885",-0.138658299344928,0.996794395859232,0.582469634356725,"Loss",0,"Promoter (<=1kb)",8.31486826878036,8.25114592786429,8.37589471526247
"chr9",101429994,101430394,401,"*","Gm28979",-0.626967188401135,0.887253285145914,0.0458893340116219,"Loss",210601,"Distal Intergenic",6.4130631896954,6.58379675894631,6.21937785824774
"chr12",37121106,37121506,401,"*","Gm29007",-0.537841777388314,0.996794395859232,0.338945621566863,"Loss",35245,"Distal Intergenic",3.39554469406155,3.52911137734159,3.24833875096824
"chr1",105097808,105098208,401,"*","Gm29012",-0.470349639807659,0.984013200090158,0.134470222667559,"Loss",53630,"Distal Intergenic",6.40414677359558,6.50420883797652,6.29662395689108
"chr8",58252789,58253189,401,"*","Gm2921",-0.116185346660014,0.9978580553031,0.759494381107841,"Loss",0,"Promoter (<=1kb)",5.003016241703,4.92775085852788,5.07454895933547
"chr8",34683057,34683457,401,"*","Gm29243",0.701346894075127,0.979009093999811,0.127245472189343,"Gain",-527,"Promoter (<=1kb)",4.15488607911094,3.5898176646683,4.55987270668724
"chr7",16322897,16323297,401,"*","Gm29443",-0.69627706534896,0.955650326154555,0.0935787185946788,"Loss",-24452,"Intron (NM_172739/232906, intron 1 of 6)",4.50958795775763,4.71144445156874,4.27482144055796
"chr1",92670042,92670442,401,"*","Gm29483",-0.607964354263953,0.984150450474574,0.135056411432885,"Loss",-11577,"Distal Intergenic",4.61574765590189,4.77913196631942,4.43146869946942
"chr12",103266756,103267156,401,"*","Gm29508",-0.0309572715864607,0.999511467435947,0.932193829652675,"Loss",13872,"Distal Intergenic",5.24991039522386,5.12903872915784,5.36143341220139
"chr1",145645676,145646076,401,"*","Gm29514",-0.0532929137742509,0.999511467435947,0.889987851172919,"Loss",724824,"Distal Intergenic",4.91240881904791,4.80361352461068,5.0135719248787
"chr1",88384390,88384790,401,"*","Gm29538",0.822897640062861,0.930774720800942,0.0739224101598428,"Gain",5372,"Intron (NR_166083/102636980, intron 1 of 2)",4.17641889522491,3.52911137734159,4.62164684858654
"chr19",45314848,45315248,401,"*","Gm29593",-0.509689795324271,0.993588564713271,0.296537571115408,"Loss",11639,"Distal Intergenic",3.84094529682899,3.96087392440458,3.71013588818841
"chr19",45289494,45289894,401,"*","Gm29595",1.09917251008173,0.839672851470226,0.0281390422298375,"Gain",1882,"Promoter (1-2kb)",3.92983731032779,3.08590859207586,4.45878427953637
"chr9",25078716,25079116,401,"*","Gm29642",0.0246113153945728,0.999511467435947,0.938702542014238,"Gain",15394,"Intron (NR_169076/102631685, intron 1 of 2)",6.21572446294781,6.06448551331378,6.35260247693894
"chr2",166406411,166406811,401,"*","Gm29679",0.213764432884561,0.996794395859232,0.552324209912495,"Gain",0,"Promoter (<=1kb)",5.35058790553951,5.09194241080772,5.56983719563368
"chr8",104837371,104837771,401,"*","Gm29682",-0.121736362319669,0.996794395859232,0.676539903001551,"Loss",-4866,"Intron (NM_009868/12562, intron 1 of 11)",7.11618284428761,7.04363645595923,7.18525520941971
"chr7",69984570,69984970,401,"*","Gm29683",-0.0151368747512685,0.999511467435947,0.967737949488292,"Loss",2600,"Promoter (2-3kb)",5.08220059335054,4.95274641200734,5.20098921254064
"chr10",94986909,94987309,401,"*","Gm29684",-0.0449926269759423,0.999511467435947,0.877293875504182,"Loss",-5222,"Distal Intergenic",7.1361254998038,7.02278066738288,7.24121043322599
"chr10",107768322,107768722,401,"*","Gm29685",0.353859628482811,0.993588564713271,0.27961591522654,"Gain",-13784,"Distal Intergenic",6.0648957881065,5.72306698079024,6.34104644630351
"chr16",51627593,51627993,401,"*","Gm29686",0.229135393837304,0.996794395859232,0.623633543109556,"Gain",179657,"Distal Intergenic",4.02074844535616,3.75248996005151,4.24686080422997
"chr12",26237428,26237828,401,"*","Gm29687",-0.233901835614974,0.996794395859232,0.59759894255464,"Loss",22676,"Intron (NR_131149/629481, intron 2 of 4)",4.18993993119891,4.17586397147099,4.20387988177804
"chr8",127713213,127713613,401,"*","Gm29688",0.274582598541332,0.996794395859232,0.559499844639902,"Gain",-7025,"Distal Intergenic",4.00187263876734,3.70659758320494,4.24686080422997
"chr1",170681108,170681508,401,"*","Gm29733",0.0599501777813306,0.999511467435947,0.844646536899103,"Gain",-2558,"Promoter (2-3kb)",6.69189339707274,6.52110231595037,6.8445889801101
"chr2",181301332,181301732,401,"*","Gm29797",0.402001779997541,0.993412211891505,0.231441492715195,"Gain",2657,"Promoter (2-3kb)",5.86835832157985,5.49704988614859,6.16339827912886
"chr3",132496898,132497298,401,"*","Gm29811",-0.555454454225108,0.99184698078204,0.169664275373946,"Loss",87059,"Intron (NM_001163455/271981, intron 23 of 25)",4.64866911794311,4.78853963329619,4.49376775097057
"chr9",113945710,113946110,401,"*","Gm29825",1.23673501989578,0.80052780014571,0.0202166935127557,"Gain",-1046,"Promoter (1-2kb)",3.75767655167467,2.8108522041703,4.32446918082624
"chr11",77778227,77778627,401,"*","Gm29932",1.06765545284531,0.887225763511521,0.0439959417877435,"Gain",2717,"Promoter (2-3kb)",3.73172433227259,2.90965111951628,4.25214303371682
"chr11",54988701,54989101,401,"*","Gm2a",0.352121272251317,0.993412211891505,0.204746750299539,"Gain",0,"Promoter (<=1kb)",7.57578037756538,7.23526004287995,7.8510778184432
"chr8",114391204,114391604,401,"*","Gm30052",-0.0605185638215076,0.999511467435947,0.880676850113072,"Loss",11486,"Distal Intergenic",4.66020367816646,4.55533085817931,4.75796694384588
"chr14",20848826,20849226,401,"*","Gm30108",0.469114455007304,0.993412211891505,0.194528030447001,"Gain",4519,"Distal Intergenic",5.36395762275772,4.95075813523223,5.6847817855498
