"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr11",60804437,60804837,401,"*","Natd1",0.411476605357207,0.661353025000447,0.0751161608813457,"Gain",0,"Promoter (<=1kb)",7.10493415177017,6.85588599828103,7.31725272150692
"chr1",135472516,135472916,401,"*","Nav1",-0.169505757562084,0.949358008000258,0.672576107178064,"Loss",40177,"Intron (NM_173437/215690, intron 1 of 28)",4.58520127965603,4.64437495621985,4.52349633909807
"chr7",48895643,48896043,401,"*","Nav2",0.32701940081691,0.761029933487097,0.15857629623422,"Gain",0,"Promoter (<=1kb)",8.14194165375784,7.94134576065363,8.31802047039415
"chr8",11547343,11547743,401,"*","Naxd",0.205507384957908,0.873877718170181,0.367854584506549,"Gain",0,"Promoter (<=1kb)",7.54025412812535,7.40704298608477,7.66219824401508
"chr3",87965509,87965909,401,"*","Naxe",0.214657803680084,0.867895452195646,0.351835552170706,"Gain",0,"Promoter (<=1kb)",7.10788846308816,6.96965990551681,7.23402326180968
"chr12",13319051,13319451,401,"*","Nbas",0.0736363605951805,0.966961266038612,0.770692690586338,"Gain",0,"Promoter (<=1kb)",6.44749984755365,6.38455837316289,6.50780973980624
"chrX",152506407,152506807,401,"*","Nbdy",-0.0230116964539788,0.993334029494826,0.939491503519028,"Loss",0,"Promoter (<=1kb)",5.71530357991479,5.70202109610157,5.7284648904291
"chr3",56090946,56091346,401,"*","Nbea",0.181297586405689,0.932132365113043,0.578903934808989,"Gain",0,"Promoter (<=1kb)",5.4433407011382,5.32304316640979,5.55437482549306
"chr1",60219407,60219807,401,"*","Nbeal1",-0.00405448692026248,0.997622754222898,0.986598080883855,"Loss",0,"Promoter (<=1kb)",8.86229396074398,8.83938829106235,8.88484163361272
"chr9",110483038,110483438,401,"*","Nbeal2",0.258560616679763,0.835046613897572,0.275192357104398,"Gain",0,"Promoter (<=1kb)",8.57951648682746,8.41722715092374,8.72538181647872
"chr4",138820135,138820535,401,"*","Nbl1",0.696899254901541,0.531049490387001,0.0280594733919895,"Gain",0,"Promoter (<=1kb)",5.59288494607358,5.17075701571898,5.91905063289914
"chr4",15958047,15958447,401,"*","Nbn",0.0171274493503198,0.993662708759284,0.940968241772714,"Gain",80,"Promoter (<=1kb)",8.11492709660078,8.08122032194557,8.14786430026559
"chr11",101443322,101443722,401,"*","Nbr1",0.118030223197058,0.938879674949708,0.612502522993019,"Gain",0,"Promoter (<=1kb)",8.28145333932892,8.1952278886612,8.36281470510285
"chr15",37459478,37459878,401,"*","Ncald",0.874295158214358,0.650896532190418,0.0707025491869537,"Gain",0,"Promoter (<=1kb)",4.00016885835548,3.46076146928929,4.39187776923667
"chr16",80997385,80997785,401,"*","Ncam2",0.659566672732322,0.583083590745665,0.0420204742890784,"Gain",0,"Promoter (<=1kb)",5.50835426362551,5.10951520023483,5.82047527219298
"chr8",70575579,70575979,401,"*","Ncan",0.389866760125854,0.896172714522376,0.428960010501873,"Gain",-2085,"Promoter (2-3kb)",3.88325293371767,3.64496860418415,4.08770310650735
"chr6",125168496,125168896,401,"*","Ncapd2",0.198209536381838,0.881833400804337,0.391896667406673,"Gain",0,"Promoter (<=1kb)",8.1223799462494,7.99316185934087,8.24096976255595
"chr9",26941624,26942024,401,"*","Ncapd3",0.102638002815197,0.945866264937412,0.656326988227387,"Gain",163,"Promoter (<=1kb)",8.03497195481794,7.95686798546262,8.10906384178037
"chr5",45835006,45835406,401,"*","Ncapg",0.110594772342568,0.966787698223207,0.763401891596726,"Gain",7739,"Intron (NM_019438/54392, intron 7 of 20)",4.98828721157875,4.90578720627999,5.06632358414988
"chr12",116383353,116383753,401,"*","Ncapg2",0.0515221203026284,0.987482452231567,0.902003212896047,"Gain",14297,"Intron (NM_133762/76044, intron 8 of 28)",4.40980650698597,4.35824861360724,4.4595852637523
"chr2",126975677,126976077,401,"*","Ncaph",0.558328296058796,0.535581691919703,0.0287163864519271,"Gain",0,"Promoter (<=1kb)",6.43488703834807,6.09868924631274,6.70735676198961
"chr15",89240582,89240982,401,"*","Ncaph2",0.142556341732249,0.935057203740808,0.593403164690075,"Gain",660,"Promoter (<=1kb)",6.211145513159,6.11178914544624,6.30409800665928
"chr4",46138481,46138881,401,"*","Ncbp1",0.179108899614118,0.896905691054651,0.432709686941983,"Gain",0,"Promoter (<=1kb)",7.34507549227067,7.22616791227237,7.45492452896933
"chr16",31767156,31767556,401,"*","Ncbp2as2",-0.0388582985999322,0.98165710337334,0.867811916098499,"Loss",0,"Promoter (<=1kb)",6.94307169182361,6.93775616996296,6.94836770084015
"chr11",72938441,72938841,401,"*","Ncbp3",0.168651471130678,0.904510417893313,0.459739964928853,"Gain",0,"Promoter (<=1kb)",7.39104251963169,7.27777460193785,7.49606134153736
"chr7",28247067,28247467,401,"*","Nccrp1",0.112778045259628,0.948637255456724,0.670824391692952,"Gain",-563,"Promoter (<=1kb)",6.23448485619986,6.15096128726308,6.31343638824287
"chr4",126647077,126647477,401,"*","Ncdn",-0.233718692387299,0.85064457785548,0.309521987249835,"Loss",0,"Promoter (<=1kb)",7.91909234218234,8.00831571832434,7.82398506428312
"chr3",27236885,27237285,401,"*","Nceh1",0.107437329063788,0.944193786491007,0.643542717190885,"Gain",0,"Promoter (<=1kb)",8.20691777157649,8.12628750670093,8.28327924531571
"chr5",134258282,134258682,401,"*","Ncf1",-0.0395757897853456,0.981150127286489,0.865246460872648,"Loss",0,"Promoter (<=1kb)",6.95555308105848,6.9505976749017,6.96049152450564
"chr1",152673894,152674294,401,"*","Ncf2",0.140417437512305,0.929265177686872,0.561617404992749,"Gain",-1610,"Promoter (1-2kb)",6.68350431609098,6.58532680946817,6.77542427466995
"chr15",78128818,78129218,401,"*","Ncf4",-0.139675475819501,0.926508670766632,0.546368849676831,"Loss",0,"Promoter (<=1kb)",8.13579873462764,8.18020769543384,8.08997924588623
"chr9",100428049,100428449,401,"*","Nck1",0.142856891966946,0.928556775271889,0.554719704888682,"Gain",0,"Promoter (<=1kb)",8.88479567029381,8.78538872305696,8.97779242973779
"chr1",43484699,43485099,401,"*","Nck2",0.567497427131879,0.427725461102909,0.0134583851337584,"Gain",0,"Promoter (<=1kb)",7.62557712129607,7.28411318248518,7.90148998777107
"chr2",80411311,80411711,401,"*","Nckap1",0.0252989585288852,0.9889911303512,0.923734266623145,"Gain",0,"Promoter (<=1kb)",6.24834579030979,6.21043526534023,6.28528557299799
"chr15",103361940,103362340,401,"*","Nckap1l",0.195598125049732,0.881710705252769,0.391168105006783,"Gain",0,"Promoter (<=1kb)",7.46424377687837,7.33641569079464,7.58166192936422
"chr1",126757547,126757947,401,"*","Nckap5",0.17631446675808,0.926814252751407,0.548236302859475,"Gain",422,"Promoter (<=1kb)",5.84573133051717,5.72819825293932,5.95440637154007
"chr15",99355535,99355935,401,"*","Nckap5l",0.0940629224473607,0.952074593387958,0.684369963879583,"Gain",0,"Promoter (<=1kb)",7.04957992858225,6.9759614941997,7.11962341712589
"chr9",108685334,108685734,401,"*","Nckipsd",0.256560358946299,0.828977298752087,0.261326878499864,"Gain",0,"Promoter (<=1kb)",7.36331413507658,7.20206936800795,7.50833524098565
"chr1",86287019,86287419,401,"*","Ncl",0.00198459547679686,0.999056233848013,0.993400733596734,"Gain",0,"Promoter (<=1kb)",8.78083474924609,8.754857920045,8.80635210668823
"chr10",81332124,81332524,401,"*","Ncln",0.263771965167016,0.827260455594721,0.258571574767202,"Gain",0,"Promoter (<=1kb)",8.30973523663417,8.14454986676313,8.45793538173265
"chr4",135109655,135110055,401,"*","Ncmap",0.328405836765041,0.920724527084116,0.526391669002694,"Gain",2928,"Promoter (2-3kb)",3.72898885458217,3.52591158933303,3.90697594564702
"chr12",4527016,4527416,401,"*","Ncoa1",0.637094547037816,0.319912995899065,0.00567334802218084,"Gain",0,"Promoter (<=1kb)",7.2666410843438,6.88254257799614,7.56968221323018
"chr1",13442576,13442976,401,"*","Ncoa2",0.369393766919306,0.724880710804449,0.116965628301716,"Gain",0,"Promoter (<=1kb)",8.46785657791069,8.24317852962557,8.66221350287446
"chr2",165834321,165834721,401,"*","Ncoa3",-0.0503543918160459,0.974381091008838,0.825171933653381,"Loss",0,"Promoter (<=1kb)",7.51630708237421,7.5167468612727,7.51586716937638
"chr14",31881652,31882052,401,"*","Ncoa4",0.550689839973346,0.464747109124774,0.0174151398907986,"Gain",0,"Promoter (<=1kb)",7.11451588829347,6.78311868232384,7.38382868217057
"chr2",164876574,164876974,401,"*","Ncoa5",0.162126015057446,0.907953066196211,0.47847465202704,"Gain",0,"Promoter (<=1kb)",7.25578308710799,7.14601684807805,7.35778510852282
"chr2",155315615,155316015,401,"*","Ncoa6",0.237113848897169,0.852628077653618,0.313995577297099,"Gain",-32912,"Distal Intergenic",6.88061704483761,6.73005983559289,7.01693649364505
"chr10",30531683,30532083,401,"*","Ncoa7",0.195776891392121,0.881710705252769,0.391179097330462,"Gain",0,"Promoter (<=1kb)",7.35465707813402,7.2267257768367,7.47216230464084
"chr11",62347987,62348387,401,"*","Ncor1",0.264075994597098,0.820635920843658,0.24725110202955,"Gain",0,"Promoter (<=1kb)",7.45577991769322,7.29037910999417,7.6041534132537
"chr5",125256070,125256470,401,"*","Ncor2",0.33076058634351,0.75075669539978,0.147598146504191,"Gain",0,"Promoter (<=1kb)",7.48067076944883,7.27791052436066,7.65841438267141
"chr7",4312625,4313025,401,"*","Ncr1",-0.455983739434514,0.921556876907497,0.531547739519034,"Loss",-27689,"Distal Intergenic",2.80755233165874,3.00006975656477,2.58533009680261
"chr2",31135652,31136052,401,"*","Ncs1",0.704310159862069,0.634343455684255,0.0630680806281317,"Gain",0,"Promoter (<=1kb)",4.91827468186289,4.49077277752534,5.24763005473513
"chr1",171910102,171910502,401,"*","Ncstn",0.0499533391378603,0.974381091008838,0.826504554061527,"Gain",0,"Promoter (<=1kb)",7.46712456979766,7.41651835713398,7.51601563365273
"chr4",107224870,107225270,401,"*","Ndc1",0.0774274459926466,0.959769968465196,0.734246997812157,"Gain",0,"Promoter (<=1kb)",7.35994355041245,7.29504890627297,7.4220443540435
"chr17",71833768,71834168,401,"*","Ndc80",0.116693168258322,0.939750952490557,0.616256208724498,"Gain",0,"Promoter (<=1kb)",8.26666875554485,8.18115055653274,8.34740014157072
"chr16",13980865,13981265,401,"*","Nde1",0.0684776981915509,0.966961266038612,0.767841787679741,"Gain",0,"Promoter (<=1kb)",8.18585688236361,8.12564239935056,8.24365853283723
"chr11",68743779,68744179,401,"*","Ndel1",0.0991918572391053,0.949866963027354,0.67573872323805,"Gain",0,"Promoter (<=1kb)",8.60238561491707,8.5261033231805,8.67483624245086
"chr18",38551725,38552125,401,"*","Ndfip1",0.0867725863305573,0.956066725109842,0.704100879785409,"Gain",0,"Promoter (<=1kb)",7.67198280340617,7.60220541661363,7.73854046384343
"chr14",105495969,105496369,401,"*","Ndfip2",0.00356216567021741,0.997732969281264,0.98772713143362,"Gain",0,"Promoter (<=1kb)",8.1487574540765,8.12197707203037,8.17504976486838
"chr6",65648398,65648798,401,"*","Ndnf",0.457126204815255,0.658901829879411,0.0744646145926703,"Gain",0,"Promoter (<=1kb)",6.40567414243997,6.12982690210621,6.6371494162772
"chr2",25145216,25145616,401,"*","Ndor1",-0.205421878730192,0.878313362926591,0.380080059621874,"Loss",0,"Promoter (<=1kb)",6.92585131089332,7.00180248623993,6.84567837470725
"chrX",16819571,16819971,401,"*","Ndp",-0.521496741610243,0.785169754995929,0.193001402399808,"Loss",-41558,"Distal Intergenic",4.61400935625933,4.83192320580781,4.35722168554973
"chr15",66841392,66841792,401,"*","Ndrg1",0.414162813563347,0.650039964042768,0.0702029884688197,"Gain",0,"Promoter (<=1kb)",7.45928124999542,7.20872354332253,7.67269521565782
"chr14",52150668,52151068,401,"*","Ndrg2",0.161529079897218,0.945054369463494,0.652386456355,"Gain",0,"Promoter (<=1kb)",5.08829897034834,4.97860379981855,5.19023962284248
"chr2",156833843,156834243,401,"*","Ndrg3",0.178514675682864,0.897111477226866,0.434185574020952,"Gain",0,"Promoter (<=1kb)",7.58055333594599,7.46197786287463,7.69011890206969
"chr8",96429370,96429770,401,"*","Ndrg4",0.84648272069766,0.499317295083187,0.0231385923300361,"Gain",0,"Promoter (<=1kb)",5.01128399639827,4.4925471426592,5.39203263432881
"chr18",60881198,60881598,401,"*","Ndst1",0.22623149983831,0.906315893415279,0.467130900857602,"Gain",0,"Promoter (<=1kb)",5.62313277054638,5.47836644793544,5.75468817986394
"chr14",20784467,20784867,401,"*","Ndst2",0.044448042648928,0.974381091008838,0.847483260972299,"Gain",0,"Promoter (<=1kb)",8.08679249934879,8.03903875337774,8.1330160918782
"chr3",123396274,123396674,401,"*","Ndst3",1.04964784793355,0.443874743026516,0.0151306918300946,"Gain",16425,"Intron (NM_001293682/83398, intron 3 of 11)",4.4088402909071,3.75240774469893,4.85832750575131
"chr3",125134382,125134782,401,"*","Ndst4",-0.958949457374084,0.782113869225981,0.187590983885037,"Loss",-62958,"Distal Intergenic",2.85872538093656,3.24906251160994,2.32193002572496
"chrX",36454620,36455020,401,"*","Ndufa1",-0.093611939339507,0.966523305510008,0.7612816527538,"Loss",0,"Promoter (<=1kb)",5.65228253777422,5.67427931010039,5.629945181054
"chr1",92401357,92401757,401,"*","Ndufa10",0.350285330658532,0.75075669539978,0.147053976547511,"Gain",0,"Promoter (<=1kb)",6.70849137775079,6.49454778030536,6.89476720810965
"chr16",21880427,21880827,401,"*","Ndufa11b",-0.0104423717236384,0.996206109519626,0.968857730447845,"Loss",7990,"Exon (NM_183029/319765, exon 15 of 16)",6.20066240930545,6.18100580675304,6.22005478824014
"chr10",94034652,94035052,401,"*","Ndufa12",0.294532264270913,0.794429439542926,0.206845688954325,"Gain",0,"Promoter (<=1kb)",6.97301880540304,6.79060105968407,7.13493878559343
"chr8",70354157,70354557,401,"*","Ndufa13",0.136066975772833,0.92737633719923,0.551630656583098,"Gain",113,"Promoter (<=1kb)",7.68550049123488,7.58968662316646,7.77534542103988
"chr18",36877446,36877846,401,"*","Ndufa2",0.103369780283597,0.94522029540982,0.653093522586918,"Gain",0,"Promoter (<=1kb)",7.94304797874214,7.86455687632153,8.01748815013244
"chr7",3620153,3620553,401,"*","Ndufa3",0.17553667754064,0.907196078483678,0.471403849570072,"Gain",0,"Promoter (<=1kb)",6.64056069788411,6.52353543802557,6.74880147451558
"chr6",11759567,11759967,401,"*","Ndufa4",1.41579960905085,0.700221857793119,0.0990693684721869,"Gain",147482,"Distal Intergenic",2.52353044371181,1.58545588012693,3.08724602738869
"chr10",127348669,127349069,401,"*","Ndufa4l2",0.346615539915812,0.763615933005258,0.163253268683859,"Gain",-1739,"Promoter (1-2kb)",6.54365915806159,6.33177658147414,6.72837130106988
"chr6",24527452,24527852,401,"*","Ndufa5",0.174297606172908,0.900884969266525,0.44912849661018,"Gain",0,"Promoter (<=1kb)",7.97759293001053,7.86130737006681,8.08520063864703
"chr15",82238361,82238761,401,"*","Ndufa6",0.131521419721676,0.931509814384983,0.57404734573849,"Gain",0,"Promoter (<=1kb)",8.36605216819814,8.27267273594646,8.45375322736071
"chr2",35939210,35939610,401,"*","Ndufa8",0.104423508245572,0.944606978725908,0.650483269769396,"Gain",0,"Promoter (<=1kb)",7.09527819496213,7.01620970282916,7.17023748556264
"chr6",126825908,126826308,401,"*","Ndufa9",-0.164728555333791,0.931703890997544,0.574989974605735,"Loss",0,"Promoter (<=1kb)",5.8403174138284,5.89694896183879,5.78137170169008
"chr7",121700930,121701330,401,"*","Ndufab1",-0.0423477597958824,0.975744329240963,0.852716681044706,"Loss",0,"Promoter (<=1kb)",7.57083597782148,7.56726486737226,7.57439827050482
"chr2",119493103,119493503,401,"*","Ndufaf1",-0.204434054409216,0.910603539610438,0.490177259188233,"Loss",0,"Promoter (<=1kb)",5.80856613361085,5.88416604777129,5.7287845033611
"chr13",108295005,108295405,401,"*","Ndufaf2",0.0400484715109968,0.980471240762459,0.863630262786027,"Gain",0,"Promoter (<=1kb)",8.29912175891257,8.25364004874546,8.34321334725839
"chr9",108444422,108444822,401,"*","Ndufaf3",0.0381376449108557,0.98173103249554,0.86797541864733,"Gain",0,"Promoter (<=1kb)",7.86110533316783,7.81660584700086,7.90427321679143
"chr4",24897825,24898225,401,"*","Ndufaf4",0.195190446559684,0.882490817027445,0.393233897117102,"Gain",0,"Promoter (<=1kb)",7.68664205981431,7.55904599498991,7.80386443348494
"chr4",11076047,11076447,401,"*","Ndufaf6",0.159634355779473,0.909639133841953,0.486584505969419,"Gain",0,"Promoter (<=1kb)",7.18565717265463,7.07722533774471,7.28650597131024
"chr17",79246404,79246804,401,"*","Ndufaf7",0.126408439461398,0.952218227798568,0.684748485005795,"Gain",1840,"Promoter (1-2kb)",5.61518145548321,5.52437120017279,5.70061258850574
"chr11",119999301,119999701,401,"*","Ndufaf8",0.22469210854662,0.939646065780053,0.61498212443278,"Gain",9541,"Exon (NM_001164798/72055, exon 15 of 17)",4.19108582094825,4.04662832571046,4.32238618367108
"chr17",24943241,24943641,401,"*","Ndufb10",0.390118457048262,0.735095291816191,0.128117735092627,"Gain",0,"Promoter (<=1kb)",6.39647019515962,6.15963713108499,6.59985168275586
"chrX",20483795,20484195,401,"*","Ndufb11",0.000738566627670289,0.999504218446167,0.99756884006993,"Gain",0,"Promoter (<=1kb)",6.66902061723161,6.64367780075289,6.69392592844158
"chr6",39569378,39569778,401,"*","Ndufb2",0.130429738572768,0.930953270046206,0.569300952851758,"Gain",0,"Promoter (<=1kb)",7.81719389061287,7.72438259686022,7.90439364189883
"chr16",37474631,37475031,401,"*","Ndufb4",0.0320067158197069,0.987482452231567,0.888375623142042,"Gain",0,"Promoter (<=1kb)",7.56016567959136,7.51882140606096,7.60035805674173
"chr15",73684125,73684525,401,"*","Ndufb4c",-0.60417956882461,0.74364164686721,0.137585722498375,"Loss",-2343,"Promoter (2-3kb)",4.55403445611265,4.80621295676394,4.24823857416671
"chr4",40279234,40279634,401,"*","Ndufb6",0.245838012379599,0.846259619510527,0.300158797861378,"Gain",0,"Promoter (<=1kb)",6.81971847377926,6.66434966879711,6.95996993314491
"chr8",84293121,84293521,401,"*","Ndufb7",0.146982921945366,0.924474673675746,0.540414468218514,"Gain",0,"Promoter (<=1kb)",6.73232606565254,6.63064481927413,6.82731023230339
"chr19",44543675,44544075,401,"*","Ndufb8",-0.124575646009951,0.945054369463494,0.652323147901225,"Loss",0,"Promoter (<=1kb)",6.07145650133596,6.1086144099562,6.03331619918176
"chr15",58807262,58807662,401,"*","Ndufb9",0.11510975342031,0.96540643666824,0.758079244219415,"Gain",1612,"Promoter (1-2kb)",4.92047340696906,4.83556259228882,5.00066330305032
"chr3",51316171,51316571,401,"*","Ndufc1",0.348085748762111,0.737952398402821,0.131620157142492,"Gain",0,"Promoter (<=1kb)",7.10996693131744,6.8973344023808,7.29524851459605
"chr7",97049111,97049511,401,"*","Ndufc2",0.296257061988282,0.863694011639164,0.338726364541692,"Gain",0,"Promoter (<=1kb)",5.64500695402856,5.46137081946048,5.80788589801651
"chr1",63215784,63216184,401,"*","Ndufs1",0.171736073805122,0.901886160131777,0.452051173870044,"Gain",0,"Promoter (<=1kb)",7.32027614453548,7.20534405199539,7.42672393455851
"chr2",90734855,90735255,401,"*","Ndufs3",0.241210048850017,0.865898056146036,0.346110907898932,"Gain",0,"Promoter (<=1kb)",6.39300721564034,6.24013784581059,6.53121912428463
"chr13",114524291,114524691,401,"*","Ndufs4",0.11419518416186,0.947928562624267,0.666991466397319,"Gain",0,"Promoter (<=1kb)",6.23411760606034,6.14984473783053,6.31373830114265
"chr4",123611847,123612247,401,"*","Ndufs5",0.289310496213515,0.80445534747064,0.223239984894449,"Gain",0,"Promoter (<=1kb)",6.81824995087502,6.63873555142412,6.97787893309024
"chr13",73476429,73476829,401,"*","Ndufs6",0.144308331263645,0.920844011041008,0.527195777710883,"Gain",0,"Promoter (<=1kb)",7.34526948945362,7.24504898434457,7.43897785490558
"chr10",80084880,80085280,401,"*","Ndufs7",-0.0359523212165078,0.984071979019875,0.874747528452873,"Loss",-3,"Promoter (<=1kb)",7.56723954964372,7.56045708991036,7.57399027253125
"chr19",3962687,3963087,401,"*","Ndufs8",0.191334072272015,0.888152766353669,0.410579035348971,"Gain",0,"Promoter (<=1kb)",8.22746250893133,8.10197762277462,8.34290080557518
"chr19",4068592,4068992,401,"*","Ndufv1",0.0930765499960378,0.970087513678161,0.793486454398414,"Gain",-5837,"Distal Intergenic",5.12067043827594,5.04743800525447,5.19036442214165
"chr17",66408400,66408800,401,"*","Ndufv2",0.149058357912607,0.919617883392714,0.523614821402838,"Gain",0,"Promoter (<=1kb)",8.34153820984181,8.23881014276043,8.43743517551191
"chr17",31738841,31739241,401,"*","Ndufv3",0.314347690313974,0.769697707746231,0.172020873100886,"Gain",0,"Promoter (<=1kb)",7.91456829415438,7.72110661855795,8.08512810770504
"chr19",5895359,5895759,401,"*","Neat1",0.0833868542188567,0.957410154360105,0.717383025560578,"Gain",0,"Promoter (<=1kb)",8.003961844388,7.93596303829485,8.06889939597327
"chr2",52209168,52209568,401,"*","Neb",-0.525961327801197,0.69809161581419,0.0972180737364755,"Loss",19242,"Intron (NM_010889/17996, intron 10 of 156)",5.56214955176941,5.78138853314213,5.30351841397339
"chr2",17677795,17678195,401,"*","Nebl",0.522184424587167,0.778363952499267,0.182187996800046,"Gain",-2819,"Promoter (2-3kb)",4.74207708232005,4.42660074718097,5.00079422992263
"chr8",120173191,120173591,401,"*","Necab2",0.671551567438814,0.686074195963313,0.0886005287497008,"Gain",0,"Promoter (<=1kb)",4.72741274323399,4.32024670174926,5.04459726591461
"chr6",122851242,122851642,401,"*","Necap1",0.0870891642565062,0.955953104666194,0.70247085492967,"Gain",0,"Promoter (<=1kb)",7.50388466705165,7.43393822482346,7.57059612156482
"chr4",140805500,140805900,401,"*","Necap2",0.0370417178507459,0.983191338139416,0.872037014349085,"Gain",0,"Promoter (<=1kb)",7.12777175346053,7.08383024786542,7.17041435617492
"chr9",43654917,43655317,401,"*","Nectin1",0.27326752242301,0.811152552016782,0.231659467713347,"Gain",0,"Promoter (<=1kb)",7.58614660651506,7.41565052065165,7.73860640478871
"chr7",19483561,19483961,401,"*","Nectin2",1.51694901193601,0.000113427185512606,3.50224428050164e-09,"Gain",-63,"Promoter (<=1kb)",6.61470322969339,5.62681857160649,7.19560456798671
"chr16",46317237,46317637,401,"*","Nectin3",0.213340750545521,0.914162268938091,0.503399434967005,"Gain",0,"Promoter (<=1kb)",5.53286503901539,5.39514415655171,5.65857702834853
"chr1",171197438,171197838,401,"*","Nectin4",0.628282685942418,0.598012237042106,0.0462930743047143,"Gain",0,"Promoter (<=1kb)",5.60706061807983,5.2276957833844,5.9071539009662
"chr10",92558074,92558474,401,"*","Nedd1",0.0749876651039011,0.962695941206001,0.748022708436637,"Gain",0,"Promoter (<=1kb)",8.32364469407923,8.2600386332261,8.38456448446446
"chr9",72569414,72569814,401,"*","Nedd4",0.497570691889302,0.543435093045538,0.0305469350940007,"Gain",0,"Promoter (<=1kb)",7.21963823026024,6.9200666026511,7.46757350653416
"chr18",65020602,65021002,401,"*","Nedd4l",0.216487896688979,0.867341654707565,0.350423489420091,"Gain",0,"Promoter (<=1kb)",8.15015104755362,8.01097854064513,8.27707127556148
"chr13",41640460,41640860,401,"*","Nedd9",0.49916005369559,0.650039964042768,0.0702598457976912,"Gain",0,"Promoter (<=1kb)",6.1094613873736,5.80864982551774,6.35824441488721
"chr14",68288940,68289340,401,"*","Nefl",0.875600323022477,0.565864562564638,0.0367256469979083,"Gain",-31972,"Distal Intergenic",4.49105589719658,3.95218549575116,4.88248310371986
"chr9",57055369,57055769,401,"*","Neil1",0.192866697337877,0.88395109676657,0.397891144112252,"Gain",0,"Promoter (<=1kb)",7.46513641787298,7.33879001737851,7.58130332945079
"chr14",63431082,63431482,401,"*","Neil2",0.31116403688412,0.860222246952347,0.329854614104315,"Gain",-108,"Promoter (<=1kb)",5.53141555031206,5.3393607097971,5.7008813111932
"chr8",54091885,54092285,401,"*","Neil3",0.309536821578723,0.776940681652771,0.178854625811518,"Gain",0,"Promoter (<=1kb)",7.14014271171854,6.94932326384169,7.30864617976115
"chr8",61445995,61446395,401,"*","Nek1",0.131650756730716,0.932344731921952,0.580407897891043,"Gain",0,"Promoter (<=1kb)",8.66826370539771,8.57482064546113,8.75602088453135
"chr9",105272327,105272727,401,"*","Nek11",-0.0146996510996764,0.994466580715248,0.950215095074895,"Loss",0,"Promoter (<=1kb)",8.48912487998336,8.47161786118648,8.5064219967488
"chr1",191553371,191553771,401,"*","Nek2",0.129332968839797,0.930971600150363,0.570702938750074,"Gain",0,"Promoter (<=1kb)",7.39779196765144,7.3055504052564,7.48448863219225
"chr8",22656211,22656611,401,"*","Nek3",0.137286634043083,0.927824462327468,0.553236857511869,"Gain",0,"Promoter (<=1kb)",8.1318983425873,8.03544674744682,8.22230375951369
"chr14",30673142,30673542,401,"*","Nek4",-0.120328728670648,0.936003044945226,0.597627182456027,"Loss",0,"Promoter (<=1kb)",7.48305327530421,7.51806950129227,7.44716597041952
"chr8",22614845,22615245,401,"*","Nek5",0.123685825637,0.956508895016561,0.709996018125378,"Gain",0,"Promoter (<=1kb)",5.37532434149113,5.28593125266173,5.45950011191084
"chr2",38401557,38401957,401,"*","Nek6",0.203952445231134,0.887167830951507,0.409103793975793,"Gain",0,"Promoter (<=1kb)",6.56551710441061,6.43308087297918,6.68681160441742
"chr1",138546852,138547252,401,"*","Nek7",0.237484009196414,0.846080803228656,0.29795474012377,"Gain",243,"Promoter (<=1kb)",7.42185637483065,7.27113958139678,7.5583066175942
"chr11",78067105,78067505,401,"*","Nek8",0.193086964663882,0.88377940415705,0.397301654029538,"Gain",0,"Promoter (<=1kb)",7.50245511600042,7.37599145016518,7.61872114119411
"chr12",85385956,85386356,401,"*","Nek9",0.073718898663693,0.963565917783292,0.750947914663393,"Gain",0,"Promoter (<=1kb)",7.00120360728708,6.93823672425435,7.061536827231
"chr5",34093550,34093950,401,"*","Nelfa",0.218676907160966,0.864315077149921,0.342768227255939,"Gain",0,"Promoter (<=1kb)",7.99399903696523,7.85362438401523,8.12191816965481
"chr2",25101274,25101674,401,"*","Nelfb",0.169006946627471,0.907210115448471,0.474692525072776,"Gain",0,"Promoter (<=1kb)",6.84355064388648,6.73005983559289,6.94876103182907
"chr2",174257384,174257784,401,"*","Nelfcd",0.149876290563423,0.91579663783563,0.51133963701542,"Gain",0,"Promoter (<=1kb)",7.34686306332917,7.24366701006353,7.4431676993626
"chr12",69403726,69404126,401,"*","Nemf",0.384606188543128,0.768811936138239,0.166755262120962,"Gain",0,"Promoter (<=1kb)",6.06592077347182,5.83217822160597,6.26702023098656
"chr10",127512612,127513012,401,"*","Nemp1",0.251971006015143,0.837542717907057,0.277670513410844,"Gain",0,"Promoter (<=1kb)",8.17723209339228,8.01857084371244,8.32016043631844
"chr1",52669608,52670008,401,"*","Nemp2",0.400667111256633,0.672756045446267,0.0802334339560998,"Gain",0,"Promoter (<=1kb)",7.30439521978137,7.06163308652042,7.51213103466352
"chr1",191049992,191050392,401,"*","Nenf",0.414352902138982,0.658901829879411,0.0744715518039208,"Gain",0,"Promoter (<=1kb)",7.03978406539009,6.7890579362977,7.25332012293353
"chr9",58943728,58944128,401,"*","Neo1",0.552291632976304,0.698265339450685,0.0973220657140332,"Gain",-4,"Promoter (<=1kb)",5.4023470643941,5.06927653538725,5.67276223564493
