"seqnames","start","end","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation"
"chr7",28374489,28374889,"Fbxo27",0.948144724904752,0.278805732956075,0.00356625731599805,"Gain",-17385,"Distal Intergenic"
"chr10",62246740,62247140,"Hkdc1",0.947994272489554,0.368630718444503,0.00838528039208913,"Gain",11096,"Intron (NM_145419/216019, intron 4 of 17)"
"chr6",128446385,128446785,"Gm10069",0.947592654137687,0.365325267488843,0.00792153904905521,"Gain",30665,"Intron (NR_028592/791299, intron 2 of 2)"
"chr11",69576698,69577098,"Tnfsf13",0.94739039065911,0.265310939271668,0.00300525525216374,"Gain",-318,"Promoter (<=1kb)"
"chr7",126762634,126763034,"Spn",0.947013323694969,0.357525049795399,0.00749558492021725,"Gain",-25639,"Distal Intergenic"
"chrX",70599880,70600280,"Hmgb3",0.946955130696768,0.332563086650724,0.00626373183243097,"Gain",357,"Promoter (<=1kb)"
"chr10",60207377,60207777,"Vsir",0.946850034136982,0.285637352511267,0.00383648526700223,"Gain",24747,"3' UTR"
"chr10",96097099,96097499,"4930459C07Rik",0.946834562809291,0.314253601349739,0.00522576215462778,"Gain",35030,"Distal Intergenic"
"chr13",23672862,23673262,"Btn2a2",0.94681679792653,0.276726703275011,0.00340066162050991,"Gain",0,"Promoter (<=1kb)"
"chr7",63698243,63698643,"Gm32633",0.946775335721248,0.366475474784399,0.00797664619647512,"Gain",46591,"Distal Intergenic"
"chrX",13108942,13109342,"2010308F09Rik",0.94630805013732,0.270773551395591,0.00322300331003966,"Gain",4630,"Intron (NR_045429/72122, intron 1 of 2)"
"chr14",35753871,35754271,"4930474N05Rik",0.946295686815463,0.368785814515735,0.00850575070614628,"Gain",-62651,"Distal Intergenic"
"chr6",38224214,38224614,"D630045J12Rik",0.946116228656873,0.332999837883053,0.00631099602498038,"Gain",6460,"Intron (NM_194061/330286, intron 1 of 19)"
"chr5",135135499,135135899,"Mlxipl",0.946100359357672,0.214289261991907,0.00186357388313262,"Gain",0,"Promoter (<=1kb)"
"chr11",53918818,53919218,"Slc22a4",0.946057305361574,0.265310939271668,0.00304699832771185,"Gain",0,"Promoter (<=1kb)"
"chr11",68334123,68334523,"Pik3r5",0.945407290894197,0.381441933915734,0.00965765232379974,"Gain",11172,"Intron (NM_177320/320207, intron 1 of 18)"
"chr1",77492872,77493272,"Epha4",0.945090284004576,0.36769028674171,0.00809492071457851,"Gain",-1147,"Promoter (1-2kb)"
"chr17",63189867,63190267,"Efna5",0.943806343971818,0.0758900651277822,0.000187808410313566,"Gain",-1555,"Promoter (1-2kb)"
"chr15",98507003,98507403,"Adcy6",0.943383752407891,0.368534305702402,0.00821622184134875,"Gain",-1489,"Promoter (1-2kb)"
"chr18",35977374,35977774,"Cxxc5",0.942893800472262,0.139397099370888,0.000629980088328523,"Gain",-9966,"Intron (NM_133687/67393, intron 1 of 2)"
"chr15",53206563,53206963,"Ext1",0.942548386825008,0.209649952938734,0.00178015058690684,"Gain",2616,"Promoter (2-3kb)"
"chr7",115907091,115907491,"Plekha7",0.9422434065487,0.118530287245608,0.000477605288713123,"Gain",120,"Promoter (<=1kb)"
"chr15",89061794,89062194,"Plxnb2",0.940694514237748,0.0794110716166965,0.000219134953451817,"Gain",2797,"Promoter (2-3kb)"
"chr5",141066644,141067044,"Card11",0.940169278301079,0.196662930710888,0.00140876894818681,"Gain",-80293,"Distal Intergenic"
"chr5",92823114,92823514,"Ccdc158",0.938573123280932,0.0708345449214395,0.000165128234833998,"Gain",0,"Promoter (<=1kb)"
"chr7",126783976,126784376,"Cd2bp2",0.938170370783366,0.308240265442894,0.00479677320478026,"Gain",10873,"Distal Intergenic"
"chr7",98617254,98617654,"Wnt11",0.93708002535383,0.291412564040241,0.00403498423881331,"Gain",129202,"Intron (NM_178635/78610, intron 12 of 14)"
"chr5",43481686,43482086,"Gm7854",0.936197197350743,0.368630718444503,0.00834424530303934,"Gain",-88989,"Distal Intergenic"
"chr2",13174025,13174425,"Rsu1",0.935993013443606,0.291412564040241,0.00407601480563897,"Gain",101801,"Intron (NM_009105/20163, intron 8 of 8)"
"chr5",113266572,113266972,"4833439F03Rik",0.935016993588736,0.254512698652916,0.00277011536342214,"Gain",-18706,"Intron (NM_001347397/243219, intron 1 of 7)"
"chr7",115800057,115800457,"Plekha7",0.934723314274535,0.304955228278551,0.00465974520796724,"Gain",-2261,"Promoter (2-3kb)"
"chr7",96528054,96528454,"Nars2",0.934155395560339,0.379433407594636,0.00953356492969595,"Gain",-72280,"Intron (NM_001310762/23966, intron 27 of 32)"
"chr3",151899285,151899685,"Dnajb4",0.934148937156964,0.140486972323374,0.00068285806689538,"Gain",0,"Promoter (<=1kb)"
"chr10",37165939,37166339,"5930403N24Rik",0.933739256410699,0.380186477891013,0.00957304081020536,"Gain",147473,"Distal Intergenic"
"chr9",40448406,40448806,"Gramd1b",0.933409993635594,0.325662751421872,0.00598963787111165,"Gain",-5727,"Distal Intergenic"
"chr13",100712422,100712822,"Ocln",0.933042478261093,0.37470405463585,0.00905901396187606,"Gain",-23196,"Distal Intergenic"
"chr17",83939199,83939599,"Kcng3",0.932724861422049,0.140486972323374,0.000662450181472013,"Gain",0,"Promoter (<=1kb)"
"chr14",55855255,55855655,"Rec8",0.932525464166363,0.0583898749000355,0.000111778560650946,"Gain",0,"Promoter (<=1kb)"
"chr5",129902747,129903147,"Phkg1",0.931649043044717,0.352876369426143,0.00726737698481605,"Gain",4782,"5' UTR"
"chr7",28631883,28632283,"Actn4",0.929018412949538,0.240748453716099,0.00242555340892551,"Gain",29474,"Intron (NM_001360548/60595, intron 1 of 20)"
"chr11",52174011,52174411,"Tcf7",0.926438434523776,0.261855124615146,0.00290970852536615,"Gain",-170,"Promoter (<=1kb)"
"chr15",54792765,54793165,"Enpp2",0.926180436129602,0.291412564040241,0.00405428754081108,"Gain",-9223,"Distal Intergenic"
"chr15",89064759,89065159,"Plxnb2",0.925120641156622,0.0802435849071631,0.000226704789545355,"Gain",0,"Promoter (<=1kb)"
"chr13",115299384,115299784,"Itga1",0.92462524351212,0.314253601349739,0.00519991207572077,"Gain",-60884,"Distal Intergenic"
"chr4",143014976,143015376,"Pdpn",0.923232731188769,0.357525049795399,0.00749265424922696,"Gain",10758,"Intron (NM_001290822/14726, intron 1 of 4)"
"chr7",44320191,44320591,"Myh14",0.923103345448821,0.33260095327495,0.00628849864697112,"Gain",0,"Promoter (<=1kb)"
"chr4",141345802,141346202,"Tmem82",0.922091621469481,0.314253601349739,0.00531780092353905,"Gain",0,"Promoter (<=1kb)"
"chr3",55134342,55134742,"Dclk1",0.921519272272981,0.236918610290934,0.00229698470470724,"Gain",-15043,"Distal Intergenic"
"chr4",67801931,67802331,"Gm12911",0.920899733840148,0.37470405463585,0.00906468185083028,"Gain",437867,"Distal Intergenic"
"chr17",83281914,83282314,"Gm19689",0.920280755462122,0.23733967723181,0.0023303800092542,"Gain",103340,"Distal Intergenic"
"chr18",35964739,35965139,"Cxxc5",0.919967279239468,0.36769028674171,0.00813250549895486,"Gain",1372,"Promoter (1-2kb)"
"chr8",94439878,94440278,"Gm30606",0.919849602487598,0.321022118686222,0.00576433642168929,"Gain",6325,"Intron (NR_154559/108167546, intron 1 of 2)"
"chr17",43638610,43639010,"Adgrf5",0.917596641047446,0.276783646638426,0.00341418059196749,"Gain",-32312,"Distal Intergenic"
"chr5",91665287,91665687,"Parm1",0.916872472585008,0.0785547187116519,0.000202529379455428,"Gain",0,"Promoter (<=1kb)"
"chr6",99005169,99005569,"Foxp1",0.916105158551809,0.114725656373313,0.000435707405252647,"Gain",0,"Promoter (<=1kb)"
"chr4",141383448,141383848,"Plekhm2",0.91598849190052,0.299414273710969,0.00429826198408742,"Gain",7609,"Intron (NM_001033150/69582, intron 1 of 19)"
"chr12",73734186,73734586,"Prkch",0.914892209719048,0.314253601349739,0.0051500781349289,"Gain",102616,"Intron (NM_001313977/18755, intron 3 of 14)"
"chr17",30060628,30061028,"Mdga1",0.914076074667346,0.321022118686222,0.00583062331007313,"Gain",45828,"Intron (NM_001368423/74762, intron 9 of 16)"
"chr15",84051747,84052147,"Pnpla3",0.91397351169882,0.288105043013591,0.00392992948901669,"Gain",0,"Promoter (<=1kb)"
"chr11",78138555,78138955,"Sdf2",0.913149548972101,0.338668081853405,0.006600005275424,"Gain",1978,"Promoter (1-2kb)"
"chr15",24990144,24990544,"Basp1",0.912924502509642,0.338853130049767,0.00661238083772664,"Gain",423306,"Distal Intergenic"
"chr2",11668740,11669140,"Il2ra",0.911732377072111,0.213874284192314,0.00184903818117911,"Gain",21137,"Intron (NM_008367/16184, intron 1 of 7)"
"chr1",13061200,13061600,"Slco5a1",0.911235742184533,0.340230709537543,0.0067075464859271,"Gain",0,"Promoter (<=1kb)"
"chr1",163802676,163803076,"Firrm",0.911221898087654,0.261508433979422,0.00288259211815401,"Gain",19289,"Intron (NM_001357049/381306, intron 10 of 24)"
"chr18",24842310,24842710,"Fhod3",0.910569259584709,0.235744823826914,0.00227104656294183,"Gain",630,"Promoter (<=1kb)"
"chr7",110936187,110936587,"Zbed5-ps",0.908744257796279,0.138216130434698,0.000618808130207528,"Gain",-214305,"Distal Intergenic"
"chr19",34503661,34504061,"Lipa",0.908371238632502,0.23733967723181,0.00232349841399366,"Gain",813,"Promoter (<=1kb)"
"chr4",140966647,140967047,"Arhgef19",0.90783114735863,0.362431785782426,0.00772714817929308,"Gain",0,"Promoter (<=1kb)"
"chr2",32736200,32736600,"Gm13524",0.907743304333412,0.362734623497881,0.00773920476848846,"Gain",252,"Promoter (<=1kb)"
"chr14",121272675,121273075,"Farp1",0.906896728850936,0.0749203567409263,0.000182026676895176,"Gain",0,"Promoter (<=1kb)"
"chrX",137840452,137840852,"Nrk",0.906784229990812,0.368534305702402,0.00824691839377441,"Gain",25273,"Intron (NM_013724/27206, intron 2 of 27)"
"chr13",10410763,10411163,"Chrm3",0.906464106684599,0.20641132340161,0.0016343513210457,"Gain",0,"Promoter (<=1kb)"
"chr17",43637593,43637993,"Adgrf5",0.90639840907623,0.20641132340161,0.00163754824030027,"Gain",-33329,"Distal Intergenic"
"chr4",62695688,62696088,"Gm11211",0.905112426547468,0.288105043013591,0.0039188958415644,"Gain",-49900,"Distal Intergenic"
"chr9",113782458,113782858,"Ubp1",0.904601701099221,0.299470617467276,0.00437879892987614,"Gain",22078,"Intron (NM_001083319/22221, intron 4 of 16)"
"chr8",125359979,125360379,"2310022B05Rik",0.904450314466971,0.234276522658121,0.00223520071329111,"Gain",29729,"Distal Intergenic"
"chr19",5980228,5980628,"Cdc42ep2",0.899757641606571,0.269010899504567,0.0031212226332499,"Gain",-5384,"Distal Intergenic"
"chr3",133025539,133025939,"Ppa2",0.89846614580607,0.33606920062041,0.0064315311587741,"Gain",9668,"Intron (NM_001293641/74776, intron 1 of 11)"
"chr6",149002893,149003293,"Dennd5b",0.897991740317017,0.104535292219076,0.000367697161283484,"Gain",0,"Promoter (<=1kb)"
"chr6",115695190,115695590,"Tmem40",0.895953597980736,0.375034843536265,0.00918012402045106,"Gain",40370,"Distal Intergenic"
"chr9",26717620,26718020,"Glb1l2",0.893877669580118,0.314253601349739,0.00519044150729029,"Gain",0,"Promoter (<=1kb)"
"chr8",121095694,121096094,"Gse1",0.893697196979656,0.25216788080232,0.00267070208214244,"Gain",-119511,"Distal Intergenic"
"chr16",55771314,55771714,"Rpl24",0.892986389765065,0.321022118686222,0.00583215652820201,"Gain",-14924,"Distal Intergenic"
"chrX",149000671,149001071,"Gm20153",0.892938224305906,0.384542956961416,0.00993355028912823,"Gain",-40356,"Distal Intergenic"
"chr7",143337685,143338085,"Mrgpre",0.891954631461497,0.307578629945581,0.00476836116310057,"Gain",152,"Promoter (<=1kb)"
"chr11",107359852,107360252,"Pitpnc1",0.891924903280737,0.20641132340161,0.00164669255555234,"Gain",1294,"Promoter (1-2kb)"
"chr15",33687832,33688232,"Tspyl5",0.89156564294299,0.138216130434698,0.000618557736887803,"Gain",0,"Promoter (<=1kb)"
"chr7",6413056,6413456,"Smim17",0.890885406565972,0.277096863395887,0.00347365691600735,"Gain",-4737,"Distal Intergenic"
"chr6",5401397,5401797,"Asb4",0.890598630080449,0.33260095327495,0.00629011899468636,"Gain",10987,"Intron (NM_023048/65255, intron 3 of 5)"
"chr7",100136530,100136930,"Ucp2",0.8868142015698,0.290521895055223,0.00398282401594834,"Gain",-5635,"Distal Intergenic"
"chr11",102917661,102918061,"Nmt1",0.886685354785557,0.246181702316094,0.00254687260996702,"Gain",-1308,"Promoter (1-2kb)"
"chr5",30868946,30869346,"Dpysl5",0.886599187556757,0.240748453716099,0.00243075136212568,"Gain",38,"Promoter (<=1kb)"
"chr2",72162477,72162877,"Map3k20",0.886346446728253,0.36769028674171,0.00813371249421241,"Gain",46432,"Intron (NM_023057/65964, intron 2 of 19)"
"chr10",36876875,36877275,"Hdac2",0.885482373609448,0.304955228278551,0.00467517911893748,"Gain",26335,"Intron (NM_008229/15182, intron 13 of 13)"
"chr7",45432954,45433354,"Lmtk3",0.885010937856661,0.371924464696931,0.00868575844838323,"Gain",0,"Promoter (<=1kb)"
"chr18",10531638,10532038,"Esco1",0.884263767282005,0.147915117234743,0.00074443956245602,"Gain",78314,"Intron (NM_001083628/381157, intron 18 of 32)"
"chr2",13222919,13223319,"Rsu1",0.883757163923382,0.376990483817512,0.00926558264484946,"Gain",52907,"Intron (NM_009105/20163, intron 5 of 8)"
"chr19",46517225,46517625,"Trim8",0.88372829652022,0.276937789408297,0.00345963869310281,"Gain",27138,"Distal Intergenic"
"chr4",126331664,126332454,"Ago3",0.883721041651105,0.209538842315633,0.0017558735404889,"Gain",-8329,"3' UTR"
"chr7",74767799,74768199,"4930533N22Rik",0.882955291522526,0.269223526294286,0.0031796540215831,"Gain",87840,"Intron (NM_001360575/64176, intron 12 of 12)"
"chr15",99122059,99122459,"Kcnh3",0.881561429426576,0.384542956961416,0.00995249619056939,"Gain",-14,"Promoter (<=1kb)"
"chr5",147929346,147929746,"Mtus2",0.881241306190164,0.198208047840775,0.00146250015941307,"Gain",35216,"Intron (NM_001359503/77521, intron 1 of 14)"
"chr12",29340901,29341301,"Gm31333",0.880205814271464,0.288105043013591,0.00393262118048932,"Gain",148973,"Distal Intergenic"
"chr2",53975413,53975813,"Rprm",0.880188829683457,0.332999837883053,0.00631066192674439,"Gain",0,"Promoter (<=1kb)"
"chr11",43065222,43065622,"Atp10b",0.879337941301064,0.20641132340161,0.00163865748137294,"Gain",24518,"Intron (NM_176999/319767, intron 4 of 22)"
"chr11",62385577,62385977,"Pigl",0.878848786651483,0.350626028935705,0.00710735751987805,"Gain",36310,"Intron (NM_001039536/327942, intron 2 of 6)"
"chr3",38939601,38940001,"Fat4",0.878580226294553,0.34112663360916,0.00675189029793332,"Gain",-1088,"Promoter (1-2kb)"
"chr5",146761339,146761739,"Rpl21",0.878489505582792,0.295192099896838,0.00418812393560988,"Gain",-7961,"Distal Intergenic"
"chr4",43381800,43382200,"Rusc2",0.877823524992232,0.209532232781939,0.00174243787220721,"Gain",0,"Promoter (<=1kb)"
"chr11",47288661,47289061,"Sgcd",0.877775043037421,0.209532232781939,0.00174356799749074,"Gain",-18509,"Distal Intergenic"
"chr7",44485396,44485796,"Il4i1",0.877705916017964,0.252697924122245,0.00271727215123369,"Gain",0,"Promoter (<=1kb)"
"chr13",34422141,34422541,"Psmg4",0.874181222700587,0.356074128496679,0.00741569147099175,"Gain",75194,"Intron (NM_001033167/73102, intron 3 of 10)"
"chr14",98406288,98406688,"Dach1",0.874065931729765,0.267487717792928,0.00309716534944108,"Gain",513,"Promoter (<=1kb)"
"chr14",99341786,99342186,"Dis3",0.872667491984739,0.37291437458081,0.00881420155578031,"Gain",-4580,"Intron (NM_029320/52023, intron 2 of 17)"
"chr15",85619404,85619804,"Ppara",0.871609457442308,0.319912995899065,0.00567563268106032,"Gain",0,"Promoter (<=1kb)"
"chr7",7139548,7139948,"Zfp773",0.871447874973138,0.377892023447918,0.0093917944164167,"Gain",0,"Promoter (<=1kb)"
"chr3",97878431,97878831,"Gm5544",0.871096335292504,0.339058641096337,0.00662162566750342,"Gain",40942,"Distal Intergenic"
"chrX",94701896,94702296,"Zc4h2",0.870585767173989,0.33958168732256,0.00665143592556939,"Gain",0,"Promoter (<=1kb)"
"chr8",91681515,91681915,"Chd9",0.870576173681842,0.299470617467276,0.00438754669375773,"Gain",22638,"Intron (NM_177224/109151, intron 3 of 39)"
"chrX",169015903,169016303,"Sts",0.869801267293064,0.0758900651277822,0.000190764344948595,"Gain",-869,"Promoter (<=1kb)"
"chr13",21901574,21901974,"H3c10",0.869591932346886,0.261454319666805,0.00287795921083199,"Gain",0,"Promoter (<=1kb)"
"chr13",38010608,38011008,"Rreb1",0.867134790842369,0.278433547176981,0.00352948024194826,"Gain",0,"Promoter (<=1kb)"
"chr2",135733070,135733470,"Gm14210",0.8662961748827,0.123694372752095,0.000507864527830876,"Gain",-78136,"Intron (NM_001355153/18798, intron 4 of 38)"
"chr6",142632601,142633001,"Abcc9",0.86513606500605,0.246482510771357,0.0025656354967776,"Gain",14999,"Exon (NM_001044720/20928, exon 7 of 40)"
"chr7",140801558,140801958,"Mir210",0.865020395759862,0.169345950097103,0.00103792173076466,"Gain",-152,"Promoter (<=1kb)"
"chr10",67815140,67815540,"Rtkn2",0.863534754989241,0.0792082279256828,0.00020810114537773,"Gain",0,"Promoter (<=1kb)"
"chr7",51655698,51656098,"Svip",0.863002513496806,0.111315553579413,0.000414163837537259,"Gain",0,"Promoter (<=1kb)"
"chr15",102419058,102419458,"Map3k12",0.862377217863948,0.139397099370888,0.000630551611999723,"Gain",0,"Promoter (<=1kb)"
"chr5",120743741,120744141,"Rita1",0.861203848530103,0.377892023447918,0.00937212761832034,"Gain",6513,"Intron (NM_029408/75732, intron 4 of 4)"
"chr6",97254983,97255383,"Lmod3",0.860100384764592,0.210909730888794,0.00180387178362293,"Gain",-25265,"Distal Intergenic"
"chr4",129024446,129024846,"Fndc5",0.859647763483176,0.23733967723181,0.00231531988310611,"Gain",-5946,"Distal Intergenic"
"chr11",54889119,54889519,"Anxa6",0.859291005334306,0.314253601349739,0.00520882590711925,"Gain",34778,"Exon (NM_001110211/11749, exon 14 of 25)"
"chr9",22076105,22076505,"Pigyl",0.85840865393872,0.252252409590842,0.0026843687721706,"Gain",7963,"Distal Intergenic"
"chr4",43523394,43523794,"Tpm2",0.857354850568378,0.319533523881233,0.00554968373678308,"Gain",0,"Promoter (<=1kb)"
"chr9",120368666,120369066,"Entpd3",0.856632355824189,0.36769028674171,0.00805930920857064,"Gain",0,"Promoter (<=1kb)"
"chr5",134128334,134128734,"Gm15627",0.856431043194372,0.107307614719243,0.000387655260510436,"Gain",0,"Promoter (<=1kb)"
"chr3",101284183,101284583,"Igsf3",0.855598216413914,0.235662669369126,0.00225639007467768,"Gain",0,"Promoter (<=1kb)"
"chr9",70114358,70114758,"Myo1e",0.854333154219734,0.184764772994636,0.00119956926285197,"Gain",0,"Promoter (<=1kb)"
"chr7",4755830,4756230,"Cox6b2",0.854318660198816,0.325364353444626,0.00597745361717827,"Gain",0,"Promoter (<=1kb)"
"chr8",3681466,3681866,"Stxbp2",0.85391099626921,0.371924464696931,0.00868406813111341,"Gain",357,"Promoter (<=1kb)"
"chr1",123847353,123847753,"Dpp10",0.852011752752888,0.3107251342394,0.00496925920149332,"Gain",125543,"Intron (NM_199021/269109, intron 1 of 25)"
"chr2",167996340,167996740,"E130018N17Rik",0.851407718247665,0.091952576727616,0.000285230625687798,"Gain",0,"Promoter (<=1kb)"
"chr2",35351190,35351590,"Ggta1",0.850969771572063,0.152717223722099,0.00086408636232986,"Gain",0,"Promoter (<=1kb)"
"chr17",29464630,29465030,"Cpne5",0.848353762080087,0.368630718444503,0.00840627767927957,"Gain",-7866,"Distal Intergenic"
"chr11",114638538,114638938,"Kif19a",0.848248065975659,0.243272417190711,0.00249003632008895,"Gain",-17277,"Intron (NM_001034878/432611, intron 8 of 12)"
"chr10",121890364,121890764,"Srgap1",0.846267104651531,0.286742285390735,0.00386460640297205,"Gain",-7144,"Distal Intergenic"
"chr8",106197878,106198278,"Tppp3",0.846058437547859,0.232732962700085,0.00219172981824577,"Gain",0,"Promoter (<=1kb)"
"chr2",3119221,3119621,"Fam171a1",0.845585801204733,0.202332795725926,0.00156808385238545,"Gain",0,"Promoter (<=1kb)"
"chr18",47296469,47296869,"Commd10",0.844596704036702,0.307671613339059,0.00477842410564568,"Gain",204526,"Distal Intergenic"
"chr8",77625607,77626007,"Gm10649",0.84353945396286,0.159591395202924,0.000918137291818453,"Gain",1242,"Promoter (1-2kb)"
"chr1",185849297,185849697,"Lyplal1",0.843199893213328,0.314253601349739,0.00526878802417737,"Gain",0,"Promoter (<=1kb)"
"chr4",117108926,117109326,"Armh1",0.842941816297099,0.206453641872336,0.00168340476953535,"Gain",0,"Promoter (<=1kb)"
"chr16",33605670,33606070,"Muc13",0.84220015859426,0.314253601349739,0.00532427000591324,"Gain",-8337,"Distal Intergenic"
"chr16",93480402,93480802,"Cbr3",0.841308301097764,0.37470405463585,0.00895476514283866,"Gain",295,"Promoter (<=1kb)"
"chr8",108278880,108279280,"Mir140",0.839822555533392,0.278433547176981,0.00353024378444371,"Gain",1004,"Promoter (1-2kb)"
"chr10",80684371,80684771,"Lingo3",0.839588817069134,0.167975703834154,0.00102693023000471,"Gain",-4498,"Distal Intergenic"
"chr3",89245045,89245445,"Efna4",0.838854838698397,0.282376508146366,0.00372239822206466,"Gain",0,"Promoter (<=1kb)"
"chr10",110767675,110768075,"Csrp2",0.837215198222024,0.37470405463585,0.00897411872208752,"Gain",11638,"5' UTR"
"chr10",18919582,18919982,"Gm51814",0.837067361246017,0.37470405463585,0.00898080480123221,"Gain",-18545,"Distal Intergenic"
"chr4",132672852,132673252,"Fam76a",0.836676333977284,0.282226438058051,0.0036563577563739,"Gain",-22990,"Distal Intergenic"
"chr7",45566044,45566444,"Emp3",0.836336135412407,0.202332795725926,0.00156562091090284,"Gain",3829,"3' UTR"
"chr3",65882719,65883119,"Ccnl1",0.834053939901907,0.321022118686222,0.00585320551938674,"Gain",-17049,"Distal Intergenic"
"chr16",4540510,4540910,"Nmral1",0.83111514131788,0.3619829000888,0.00765610542998203,"Gain",-3290,"Distal Intergenic"
"chr19",47136232,47136632,"Calhm1",0.830352029333078,0.37292364961467,0.00882019068159562,"Gain",-3619,"Distal Intergenic"
"chr17",52907911,52908311,"Gm27217",0.829467957344496,0.184764772994636,0.00119939363448399,"Gain",1377,"Promoter (1-2kb)"
"chr9",110709068,110709468,"Tmie",0.829422765551875,0.100475738029644,0.000327297692349628,"Gain",0,"Promoter (<=1kb)"
"chr2",79034782,79035182,"Itga4",0.828444878673709,0.340230709537543,0.00670496687276381,"Gain",-50588,"Distal Intergenic"
"chr2",156682352,156682752,"Tgif2",0.827869023063766,0.299519073224333,0.00442060447096771,"Gain",425,"Promoter (<=1kb)"
"chr9",88429283,88429683,"Zfp949",0.827461718404178,0.384542956961416,0.00993723112522681,"Gain",-390,"Promoter (<=1kb)"
"chr7",126615157,126615557,"Pagr1a",0.827309482766881,0.271378001676375,0.00324276057210476,"Gain",967,"Promoter (<=1kb)"
"chr1",181084402,181084802,"Wdr26",0.827258435134949,0.37470405463585,0.00906786408358255,"Gain",-44859,"Distal Intergenic"
"chr4",53631450,53631850,"Fsd1l",0.826738920555055,0.27206786755649,0.00326360473479162,"Gain",0,"Promoter (<=1kb)"
"chrX",84091676,84092076,"Dmd",0.824834585779837,0.358655320509288,0.00754696640402259,"Gain",0,"Promoter (<=1kb)"
"chr5",151610156,151610556,"Rfc3",0.824482040784596,0.314253601349739,0.00517258506962808,"Gain",-35483,"Distal Intergenic"
"chr17",17668908,17669308,"Lix1",0.823409775829641,0.317308417880997,0.0054767470156383,"Gain",45960,"Intron (NM_025681/66643, intron 4 of 5)"
"chr16",75389544,75389944,"Rbm11",0.822469872914207,0.106728057901958,0.000383913877345174,"Gain",0,"Promoter (<=1kb)"
"chr8",8566242,8566642,"Efnb2",0.822301017374913,0.35231463081908,0.00721229506385433,"Gain",144600,"Distal Intergenic"
"chr10",86852264,86852664,"Stab2",0.821063221591348,0.37470405463585,0.00892455221565695,"Gain",-8458,"Intron (NR_165263/115487470, intron 2 of 4)"
"chr7",30758790,30759190,"Lgi4",0.821005942457649,0.304388680559011,0.00461935457111661,"Gain",-170,"Promoter (<=1kb)"
"chr15",3612772,3613172,"Ghr",0.819190617011927,0.189910353361905,0.00128616000246297,"Gain",0,"Promoter (<=1kb)"
"chr16",91696415,91696815,"Atp5po",0.818834959548169,0.384542956961416,0.00992201975880747,"Gain",31703,"Exon (NM_010587/16443, exon 33 of 39)"
"chr16",34393864,34394264,"Kalrn",0.818667479865246,0.314253601349739,0.00513403050960094,"Gain",-59467,"Distal Intergenic"
"chr5",128694671,128695071,"Fzd10",0.818395225727647,0.269010899504567,0.00313224028071061,"Gain",16501,"Distal Intergenic"
"chr1",52116884,52117284,"Stat1",0.818247427101273,0.36356008569047,0.00780200187637296,"Gain",-41313,"Intron (NM_001308266/20849, intron 9 of 24)"
"chr8",88434744,88435144,"1700096P03Rik",0.818228321401023,0.36356008569047,0.00780681753422106,"Gain",-65906,"Intron (NM_001310520/94187, intron 3 of 5)"
"chr9",99045530,99045930,"Pik3cb",0.818140729312138,0.3107251342394,0.00495539207478617,"Gain",-23266,"Distal Intergenic"
"chr15",75729052,75729452,"Gsdmd",0.817922474808106,0.331934350653239,0.00623045970546557,"Gain",-4736,"Distal Intergenic"
"chr6",146480015,146480415,"Fgfr1op2",0.81760843989951,0.331934350653239,0.00624619098866829,"Gain",606,"Promoter (<=1kb)"
"chr6",142284715,142285115,"Pyroxd1",0.817498787072638,0.231943350286952,0.00216791407128071,"Gain",-6308,"Distal Intergenic"
"chr11",30218052,30218452,"Gm8098",0.816878219647545,0.368534305702402,0.0082391426510244,"Gain",0,"Promoter (<=1kb)"
"chr13",23806068,23806468,"H1f4",0.815132796891011,0.276266919759976,0.00338221612637263,"Gain",73,"Promoter (<=1kb)"
"chr2",93017678,93018078,"Trp53i11",0.814979586243024,0.196046170650693,0.00137398836461172,"Gain",0,"Promoter (<=1kb)"
"chr15",53426325,53426725,"Mir28c",0.814190071843106,0.269752997508376,0.00320252037984285,"Gain",50950,"Intron (NM_177225/320679, intron 4 of 4)"
"chr15",79830235,79830635,"Cbx7",0.813645570518467,0.321022118686222,0.0058456672704219,"Gain",-13388,"Distal Intergenic"
"chr10",128551457,128551857,"Pmel",0.813223141188994,0.377024214548421,0.00927471507057604,"Gain",9330,"Exon (NM_021882/20431, exon 5 of 11)"
"chr8",11642201,11642601,"Ing1",0.812844022786911,0.329231101405961,0.00612928294226439,"Gain",33791,"Distal Intergenic"
"chr7",10228770,10229558,"Zik1",0.812790013940679,0.310429519619301,0.00490096526412573,"Gain",0,"Promoter (<=1kb)"
"chr5",142960435,142960835,"Fscn1",0.812278852395082,0.377576402774849,0.00934836693443761,"Gain",14325,"Distal Intergenic"
"chr9",112036902,112037302,"Arpp21",0.811844323738804,0.377892023447918,0.00939388859522278,"Gain",9027,"Intron (NM_001362012/74100, intron 1 of 19)"
"chr6",87707684,87708084,"Efcc1",0.810949593038388,0.314253601349739,0.00520015753074498,"Gain",0,"Promoter (<=1kb)"
"chr9",37158750,37159150,"Slc37a2",0.81021563412633,0.314253601349739,0.00523804270727982,"Gain",7884,"Intron (NM_001145960/56857, intron 1 of 18)"
"chr10",21934441,21934841,"Gm34267",0.808544165916796,0.122498489173608,0.000497377074947646,"Gain",0,"Promoter (<=1kb)"
